policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P00953,2023-02,68,16,252.87,24710.21,south,0,0,1,0,0,train
P00953,2023-03,68,17,277.54,24851.84,south,0,0,1,0,0,train
P00953,2023-04,68,18,264.82,24936.1,south,0,0,1,0,0,train
P00953,2023-05,68,19,294.14,25068.44,south,0,0,1,0,0,train
P00953,2023-06,68,20,309.19,25153.51,south,0,0,1,0,0,train
P00953,2023-07,68,21,300.58,24625.72,south,0,0,1,0,0,train
P00953,2023-08,68,22,275.17,24787.77,south,0,0,1,0,0,train
P00954,2023-01,22,29,47.19,5042.73,south,0,0,3,0,0,train
P00954,2023-02,22,30,46.23,5044.45,south,0,0,3,0,0,train
P00954,2023-03,22,31,47.59,4958.26,south,0,0,3,0,1,train
P00954,2023-04,22,32,44.26,4962.82,south,0,0,3,0,0,train
P00954,2023-05,22,33,47.3,4978.59,south,0,0,3,0,0,train
P00954,2023-06,22,34,46.93,5001.57,south,0,0,3,0,0,train
P00954,2023-07,22,35,54.08,4989.21,south,0,0,3,0,0,train
P00954,2023-08,22,36,52.96,4994.57,south,0,0,3,0,0,train
P00955,2023-01,45,42,73.58,8104.04,center,0,0,0,0,0,train
P00955,2023-02,45,43,77.52,8167.02,center,0,0,0,0,0,train
P00955,2023-03,45,44,73.74,8066.37,center,0,0,0,0,0,train
P00955,2023-04,45,45,69.49,7999.07,center,0,0,0,0,0,train
P00955,2023-05,45,46,68.86,7927.72,center,0,0,0,0,0,train
P00955,2023-06,45,47,70.8,7956.77,center,0,0,0,0,0,train
P00955,2023-07,45,48,73.64,7944.07,center,0,0,0,0,1,train
P00955,2023-08,45,49,71.08,8028.59,center,0,0,0,0,0,train
P00956,2023-01,47,114,180.89,20306.75,south,1,0,1,0,0,train
P00956,2023-02,47,115,203.73,20595.93,south,1,0,1,0,0,train
P00956,2023-03,47,116,204.78,20640.31,south,1,0,1,0,0,train
P00956,2023-04,47,117,178.46,20598.2,south,1,0,1,0,0,train
P00956,2023-05,47,118,200.96,20568.59,south,1,0,1,0,0,train
P00956,2023-06,47,119,178.28,20400.67,south,1,0,1,0,0,train
P00956,2023-07,47,120,189.79,20449.23,south,1,0,1,0,0,train
P00956,2023-08,47,121,207.69,20445.32,south,1,0,1,0,0,train
P00957,2023-01,47,10,68.65,6110.18,center,0,1,0,0,0,train
P00957,2023-02,47,11,65.74,6068.64,center,0,1,0,0,0,train
P00957,2023-03,47,12,65.66,6170.57,center,0,1,0,0,0,train
P00957,2023-04,47,13,58.6,6168.79,center,0,1,0,1,1,train
P00957,2023-05,47,14,70.16,6234.92,center,0,1,0,1,1,train
P00957,2023-06,47,15,69.89,6140.99,center,0,1,0,1,1,train
P00957,2023-07,47,16,64.95,6118.46,center,0,1,0,0,0,train
P00957,2023-08,47,17,62.06,6170.78,center,0,1,0,0,0,train
P00958,2023-01,66,81,125.98,12085.36,center,0,0,0,0,0,train
P00958,2023-02,66,82,124.18,12037.06,center,0,0,0,0,0,train
P00958,2023-03,66,83,131.57,12050.11,center,0,0,0,0,0,train
P00958,2023-04,66,84,119.52,12078.61,center,0,0,0,0,1,train
P00958,2023-05,66,85,112.37,12038.08,center,0,0,0,0,1,train
P00958,2023-06,66,86,127.96,12098.46,center,0,0,0,0,0,train
P00958,2023-07,66,87,135.17,12121.0,center,0,0,0,0,0,train
P00958,2023-08,66,88,135.95,11895.88,center,0,0,0,0,0,train
P00959,2023-01,56,77,149.23,13846.4,center,0,1,0,0,0,train
P00959,2023-02,56,78,162.52,13729.42,center,0,1,0,0,0,train
P00959,2023-03,56,79,146.42,13646.45,center,0,1,0,0,0,train
P00959,2023-04,56,80,150.53,13531.89,center,0,1,0,0,0,train
P00959,2023-05,56,81,154.18,13634.45,center,0,1,0,0,0,train
P00959,2023-06,56,82,152.94,13503.82,center,0,1,0,0,0,train
P00959,2023-07,56,83,156.41,13513.9,center,0,1,0,0,0,train
P00959,2023-08,56,84,165.14,13663.05,center,0,1,0,0,0,train
P00960,2023-01,65,102,139.45,12569.84,center,1,1,0,0,0,train
P00960,2023-02,65,103,163.35,12474.91,center,1,1,0,0,0,train
P00960,2023-03,65,104,150.13,12529.85,center,1,1,0,0,0,train
P00960,2023-04,65,105,147.93,12491.64,center,1,1,0,0,0,train
P00960,2023-05,65,106,154.18,12311.92,center,1,1,0,0,0,train
P00960,2023-06,65,107,123.85,12384.84,center,1,1,0,0,0,train
P00960,2023-07,65,108,147.39,12245.28,center,1,1,0,0,0,train
P00960,2023-08,65,109,155.57,12285.55,center,1,1,0,0,0,train
P00961,2023-01,59,84,57.56,5058.63,coastal,0,0,1,0,0,train
P00961,2023-02,59,85,54.63,5025.74,coastal,0,0,1,0,0,train
P00961,2023-03,59,86,52.93,5021.56,coastal,0,0,1,0,0,train
P00961,2023-04,59,87,50.82,5029.32,coastal,0,0,1,0,1,train
P00961,2023-05,59,88,50.54,5042.68,coastal,0,0,1,1,1,train
P00961,2023-06,59,89,53.05,5037.61,coastal,0,0,1,1,1,train
P00961,2023-07,59,90,59.92,5033.9,coastal,0,0,1,1,1,train
P00961,2023-08,59,91,54.76,5045.38,coastal,0,0,1,0,0,train
P00962,2023-01,25,118,66.81,7288.0,north,0,1,0,1,1,train
P00962,2023-02,25,119,65.97,7254.8,north,0,1,0,1,1,train
P00962,2023-03,25,120,67.6,7161.03,north,0,1,0,0,0,train
P00962,2023-04,25,121,66.72,7095.88,north,0,1,0,0,0,train
P00962,2023-05,25,122,68.43,7157.33,north,0,1,0,0,0,train
P00962,2023-06,25,123,61.71,7068.67,north,0,1,0,0,0,train
P00962,2023-07,25,124,71.52,7019.52,north,0,1,0,0,0,train
P00962,2023-08,25,125,67.68,6906.96,north,0,1,0,0,0,train
P00963,2023-01,67,48,87.3,7790.01,center,1,0,0,1,1,train
P00963,2023-02,67,49,82.73,7756.06,center,1,0,0,1,1,train
P00963,2023-03,67,50,76.89,7840.9,center,1,0,0,0,0,train
P00963,2023-04,67,51,76.02,7812.87,center,1,0,0,0,0,train
P00963,2023-05,67,52,79.6,7797.65,center,1,0,0,0,0,train
P00963,2023-06,67,53,84.88,7878.62,center,1,0,0,0,0,train
P00963,2023-07,67,54,79.38,7932.48,center,1,0,0,0,0,train
P00963,2023-08,67,55,81.57,7825.23,center,1,0,0,0,0,train
P00964,2023-01,33,83,192.72,20011.93,south,0,0,1,0,0,train
P00964,2023-02,33,84,168.1,19979.9,south,0,0,1,0,0,train
P00964,2023-03,33,85,168.38,19818.76,south,0,0,1,0,0,train
P00964,2023-04,33,86,179.47,19815.1,south,0,0,1,0,0,train
P00964,2023-05,33,87,160.4,19591.59,south,0,0,1,0,0,train
P00964,2023-06,33,88,170.6,19703.1,south,0,0,1,0,0,train
P00964,2023-07,33,89,193.28,19617.65,south,0,0,1,0,0,train
P00964,2023-08,33,90,177.77,19854.1,south,0,0,1,0,0,train
P00965,2023-01,67,66,198.28,20350.99,coastal,0,0,0,0,0,train
P00965,2023-02,67,67,214.81,20445.56,coastal,0,0,0,0,0,train
P00965,2023-03,67,68,224.75,20317.78,coastal,0,0,0,0,0,train
P00965,2023-04,67,69,231.45,20182.47,coastal,0,0,0,0,0,train
P00965,2023-05,67,70,214.15,19797.42,coastal,0,0,0,0,0,train
P00965,2023-06,67,71,218.93,19553.33,coastal,0,0,0,0,0,train
P00965,2023-07,67,72,219.19,19243.31,coastal,0,0,0,0,0,train
P00965,2023-08,67,73,220.29,18881.06,coastal,0,0,0,0,0,train
P00966,2023-01,37,51,49.38,6545.91,center,0,0,0,0,0,train
P00966,2023-02,37,52,48.69,6568.74,center,0,0,0,1,1,train
P00966,2023-03,37,53,51.7,6679.18,center,0,0,0,1,1,train
P00966,2023-04,37,54,52.32,6709.52,center,0,0,0,1,1,train
P00966,2023-05,37,55,61.93,6699.82,center,0,0,0,0,0,train
P00966,2023-06,37,56,49.98,6635.69,center,0,0,0,0,0,train
P00966,2023-07,37,57,64.85,6668.26,center,0,0,0,0,0,train
P00966,2023-08,37,58,59.84,6658.94,center,0,0,0,0,0,train
P00967,2023-01,29,34,80.75,8319.48,north,0,1,0,0,0,train
P00967,2023-02,29,35,78.82,8288.93,north,0,1,0,0,0,train
P00967,2023-03,29,36,82.07,8333.53,north,0,1,0,0,0,train
P00967,2023-04,29,37,70.72,8363.55,north,0,1,0,0,0,train
P00967,2023-05,29,38,72.42,8394.68,north,0,1,0,0,0,train
P00967,2023-06,29,39,80.56,8361.83,north,0,1,0,0,1,train
P00967,2023-07,29,40,87.65,8475.08,north,0,1,0,0,0,train
P00967,2023-08,29,41,81.44,8481.75,north,0,1,0,0,0,train
P00968,2023-01,68,8,93.01,8089.75,south,1,0,2,0,0,train
P00968,2023-02,68,9,99.45,8121.04,south,1,0,2,0,0,train
P00968,2023-03,68,10,99.49,8082.73,south,1,0,2,0,0,train
P00968,2023-04,68,11,87.26,8043.26,south,1,0,2,0,0,train
P00968,2023-05,68,12,98.44,8078.79,south,1,0,2,0,0,train
P00968,2023-06,68,13,87.67,8045.11,south,1,0,2,0,0,train
P00968,2023-07,68,14,94.73,8040.75,south,1,0,2,0,0,train
P00968,2023-08,68,15,103.5,8063.67,south,1,0,2,0,0,train
P00969,2023-01,40,94,84.94,8796.8,coastal,1,1,1,0,0,train
P00969,2023-02,40,95,81.43,8748.86,coastal,1,1,1,0,0,train
P00969,2023-03,40,96,95.67,8703.32,coastal,1,1,1,0,0,train
P00969,2023-04,40,97,93.21,8707.1,coastal,1,1,1,0,0,train
P00969,2023-05,40,98,85.93,8741.55,coastal,1,1,1,0,0,train
P00969,2023-06,40,99,88.49,8700.58,coastal,1,1,1,1,1,train
P00969,2023-07,40,100,89.13,8687.91,coastal,1,1,1,1,1,train
P00969,2023-08,40,101,88.39,8443.08,coastal,1,1,1,1,1,train
P00970,2023-01,62,113,304.0,26626.36,north,1,1,1,0,0,train
P00970,2023-02,62,114,269.2,26642.37,north,1,1,1,0,0,train
P00970,2023-03,62,115,322.82,26362.74,north,1,1,1,0,0,train
P00970,2023-04,62,116,314.41,26743.96,north,1,1,1,0,0,train
P00970,2023-05,62,117,300.09,26866.22,north,1,1,1,0,0,train
P00970,2023-06,62,118,283.66,26763.78,north,1,1,1,0,0,train
P00970,2023-07,62,119,323.63,26999.62,north,1,1,1,0,0,train
P00970,2023-08,62,120,330.01,27576.73,north,1,1,1,0,0,train
P00971,2023-01,56,98,217.71,18247.44,center,1,1,0,0,0,train
P00971,2023-02,56,99,184.26,18206.75,center,1,1,0,0,0,train
P00971,2023-03,56,100,196.12,18074.68,center,1,1,0,0,0,train
P00971,2023-04,56,101,193.75,18098.57,center,1,1,0,0,0,train
P00971,2023-05,56,102,192.43,18137.32,center,1,1,0,0,0,train
P00971,2023-06,56,103,172.79,18148.79,center,1,1,0,0,0,train
P00971,2023-07,56,104,189.42,18018.96,center,1,1,0,0,0,train
P00971,2023-08,56,105,179.85,17823.55,center,1,1,0,0,0,train
P00972,2023-01,75,92,63.44,5004.95,center,0,0,2,0,0,train
P00972,2023-02,75,93,52.4,4916.67,center,0,0,2,0,0,train
P00972,2023-03,75,94,59.12,4816.35,center,0,0,2,0,0,train
P00972,2023-04,75,95,59.6,4888.71,center,0,0,2,0,0,train
P00972,2023-05,75,96,57.74,4881.18,center,0,0,2,0,0,train
P00972,2023-06,75,97,60.95,4866.86,center,0,0,2,0,0,train
P00972,2023-07,75,98,62.47,4884.03,center,0,0,2,0,0,train
P00972,2023-08,75,99,65.92,4907.49,center,0,0,2,0,0,train
P00973,2023-01,24,61,146.78,19515.67,coastal,1,0,0,0,0,train
P00973,2023-02,24,62,152.84,19474.55,coastal,1,0,0,0,0,train
P00973,2023-03,24,63,169.08,19652.77,coastal,1,0,0,0,0,train
P00973,2023-04,24,64,150.45,19567.09,coastal,1,0,0,0,0,train
P00973,2023-05,24,65,164.32,19730.98,coastal,1,0,0,0,0,train
P00973,2023-06,24,66,152.18,19672.28,coastal,1,0,0,0,0,train
P00973,2023-07,24,67,154.28,19765.48,coastal,1,0,0,0,0,train
P00973,2023-08,24,68,150.0,19567.12,coastal,1,0,0,0,0,train
P00974,2023-01,72,87,243.67,22038.06,north,0,0,2,0,0,train
P00974,2023-02,72,88,267.36,22164.96,north,0,0,2,0,0,train
P00974,2023-03,72,89,286.98,22414.81,north,0,0,2,0,0,train
P00974,2023-04,72,90,258.78,22508.51,north,0,0,2,0,0,train
P00974,2023-05,72,91,253.72,22545.64,north,0,0,2,0,0,train
P00974,2023-06,72,92,266.91,22638.15,north,0,0,2,0,0,train
P00974,2023-07,72,93,306.51,22510.93,north,0,0,2,0,0,train
P00974,2023-08,72,94,273.73,22431.0,north,0,0,2,0,0,train
P00975,2023-01,43,51,51.08,5001.93,south,0,1,1,0,0,train
P00975,2023-02,43,52,50.55,4952.39,south,0,1,1,0,0,train
P00975,2023-03,43,53,50.35,4928.82,south,0,1,1,0,0,train
P00975,2023-04,43,54,50.9,4862.44,south,0,1,1,0,0,train
P00975,2023-05,43,55,52.69,4829.86,south,0,1,1,0,0,train
P00975,2023-06,43,56,51.65,4903.79,south,0,1,1,0,0,train
P00975,2023-07,43,57,60.16,4894.2,south,0,1,1,0,0,train
P00975,2023-08,43,58,53.83,4851.25,south,0,1,1,0,0,train
P00976,2023-01,60,14,191.33,19205.55,center,1,0,2,0,0,train
P00976,2023-02,60,15,190.28,19236.12,center,1,0,2,0,0,train
P00976,2023-03,60,16,198.09,19322.83,center,1,0,2,0,0,train
P00976,2023-04,60,17,205.74,19163.38,center,1,0,2,0,0,train
P00976,2023-05,60,18,208.0,19182.44,center,1,0,2,0,0,train
P00976,2023-06,60,19,211.49,19480.52,center,1,0,2,0,0,train
P00976,2023-07,60,20,217.55,19339.31,center,1,0,2,0,0,train
P00976,2023-08,60,21,186.28,19285.21,center,1,0,2,0,0,train
P00977,2023-01,34,31,60.63,7404.47,center,0,0,3,0,0,train
P00977,2023-02,34,32,62.55,7447.24,center,0,0,3,0,0,train
P00977,2023-03,34,33,71.14,7345.02,center,0,0,3,0,0,train
P00977,2023-04,34,34,64.87,7283.56,center,0,0,3,0,0,train
P00977,2023-05,34,35,60.78,7149.23,center,0,0,3,0,0,train
P00977,2023-06,34,36,67.86,7129.05,center,0,0,3,0,0,train
P00977,2023-07,34,37,67.92,7168.57,center,0,0,3,0,0,train
P00977,2023-08,34,38,67.21,7107.24,center,0,0,3,0,0,train
P00978,2023-01,46,19,108.16,11352.9,south,0,0,1,0,0,train
P00978,2023-02,46,20,111.91,11378.81,south,0,0,1,0,0,train
P00978,2023-03,46,21,114.9,11352.49,south,0,0,1,0,0,train
P00978,2023-04,46,22,118.33,11287.48,south,0,0,1,0,0,train
P00978,2023-05,46,23,101.03,11396.55,south,0,0,1,0,0,train
P00978,2023-06,46,24,101.96,11211.35,south,0,0,1,0,0,train
P00978,2023-07,46,25,108.35,11264.69,south,0,0,1,0,0,train
P00978,2023-08,46,26,105.26,11463.62,south,0,0,1,0,0,train
P00979,2023-01,36,32,51.8,4964.61,center,0,0,4,0,0,train
P00979,2023-02,36,33,48.82,4863.58,center,0,0,4,0,0,train
P00979,2023-03,36,34,47.49,4872.91,center,0,0,4,0,0,train
P00979,2023-04,36,35,48.83,4937.16,center,0,0,4,0,0,train
P00979,2023-05,36,36,42.77,4991.34,center,0,0,4,0,0,train
P00979,2023-06,36,37,47.27,5003.71,center,0,0,4,0,0,train
P00979,2023-07,36,38,48.05,4999.29,center,0,0,4,0,0,train
P00979,2023-08,36,39,55.26,4987.38,center,0,0,4,0,0,train
P00980,2023-01,44,97,64.43,6955.46,coastal,0,0,1,0,0,train
P00980,2023-02,44,98,66.74,7021.87,coastal,0,0,1,0,0,train
P00980,2023-03,44,99,63.66,6913.34,coastal,0,0,1,0,0,train
P00980,2023-04,44,100,56.85,6889.98,coastal,0,0,1,0,0,train
P00980,2023-05,44,101,62.36,6897.24,coastal,0,0,1,0,0,train
P00980,2023-06,44,102,64.8,6919.35,coastal,0,0,1,0,0,train
P00980,2023-07,44,103,75.04,6842.58,coastal,0,0,1,0,0,train
P00980,2023-08,44,104,66.43,6782.06,coastal,0,0,1,0,0,train
P00981,2023-01,40,115,42.25,5037.32,center,0,0,1,0,0,train
P00981,2023-02,40,116,44.66,5082.33,center,0,0,1,0,0,train
P00981,2023-03,40,117,46.14,5097.07,center,0,0,1,0,0,train
P00981,2023-04,40,118,41.0,5149.56,center,0,0,1,0,0,train
P00981,2023-05,40,119,45.36,5022.09,center,0,0,1,0,0,train
P00981,2023-06,40,120,42.32,5040.25,center,0,0,1,0,0,train
P00981,2023-07,40,121,50.69,5041.28,center,0,0,1,0,0,train
P00981,2023-08,40,122,46.99,5026.27,center,0,0,1,0,0,train
P00982,2023-01,58,12,59.11,5404.24,center,1,0,2,0,0,train
P00982,2023-02,58,13,55.79,5549.27,center,1,0,2,0,0,train
P00982,2023-03,58,14,61.31,5510.65,center,1,0,2,0,0,train
P00982,2023-04,58,15,51.29,5451.26,center,1,0,2,0,0,train
P00982,2023-05,58,16,56.62,5452.41,center,1,0,2,0,0,train
P00982,2023-06,58,17,53.07,5485.17,center,1,0,2,0,0,train
P00982,2023-07,58,18,53.43,5426.29,center,1,0,2,0,0,train
P00982,2023-08,58,19,62.44,5372.22,center,1,0,2,0,0,train
P00983,2023-01,72,42,249.46,23468.99,coastal,0,0,0,0,0,train
P00983,2023-02,72,43,233.59,23513.65,coastal,0,0,0,0,0,train
P00983,2023-03,72,44,251.49,23093.54,coastal,0,0,0,0,0,train
P00983,2023-04,72,45,257.59,22913.91,coastal,0,0,0,0,0,train
P00983,2023-05,72,46,234.22,22687.58,coastal,0,0,0,0,0,train
P00983,2023-06,72,47,247.72,22778.43,coastal,0,0,0,0,0,train
P00983,2023-07,72,48,275.9,22559.73,coastal,0,0,0,0,0,train
P00983,2023-08,72,49,256.79,22615.72,coastal,0,0,0,0,0,train
P00984,2023-01,37,8,48.21,5044.99,north,0,1,0,0,0,train
P00984,2023-02,37,9,49.92,5065.27,north,0,1,0,0,0,train
P00984,2023-03,37,10,46.53,5039.6,north,0,1,0,0,0,train
P00984,2023-04,37,11,49.08,4963.74,north,0,1,0,0,0,train
P00984,2023-05,37,12,47.17,4931.91,north,0,1,0,1,1,train
P00984,2023-06,37,13,44.23,4876.39,north,0,1,0,1,1,train
P00984,2023-07,37,14,48.86,4912.02,north,0,1,0,1,1,train
P00984,2023-08,37,15,47.95,4861.69,north,0,1,0,0,0,train
P00985,2023-01,30,86,206.4,22235.8,center,1,0,1,0,0,train
P00985,2023-02,30,87,196.1,22565.81,center,1,0,1,0,0,train
P00985,2023-03,30,88,180.1,22396.88,center,1,0,1,0,0,train
P00985,2023-04,30,89,204.77,22638.7,center,1,0,1,0,0,train
P00985,2023-05,30,90,183.8,22754.13,center,1,0,1,0,0,train
P00985,2023-06,30,91,180.58,22624.0,center,1,0,1,0,0,train
P00985,2023-07,30,92,200.09,22543.4,center,1,0,1,0,0,train
P00985,2023-08,30,93,199.09,22152.44,center,1,0,1,0,0,train
P00986,2023-01,68,13,187.11,15420.9,center,1,1,2,0,0,train
P00986,2023-02,68,14,191.71,15449.77,center,1,1,2,0,0,train
P00986,2023-03,68,15,172.14,15114.34,center,1,1,2,0,0,train
P00986,2023-04,68,16,174.9,15035.66,center,1,1,2,0,0,train
P00986,2023-05,68,17,195.87,15284.29,center,1,1,2,0,0,train
P00986,2023-06,68,18,186.1,15339.56,center,1,1,2,0,0,train
P00986,2023-07,68,19,195.93,15488.83,center,1,1,2,0,1,train
P00986,2023-08,68,20,182.76,15378.41,center,1,1,2,0,0,train
P00987,2023-01,30,29,106.14,12737.44,center,0,0,0,0,0,train
P00987,2023-02,30,30,97.41,12728.06,center,0,0,0,0,0,train
P00987,2023-03,30,31,105.17,12758.56,center,0,0,0,0,0,train
P00987,2023-04,30,32,117.75,12842.0,center,0,0,0,0,0,train
P00987,2023-05,30,33,103.61,12874.93,center,0,0,0,0,0,train
P00987,2023-06,30,34,105.37,12811.84,center,0,0,0,0,0,train
P00987,2023-07,30,35,111.11,12807.75,center,0,0,0,0,0,train
P00987,2023-08,30,36,110.55,12680.85,center,0,0,0,0,0,train
P00988,2023-01,51,9,90.43,8184.91,coastal,0,1,0,0,0,train
P00988,2023-02,51,10,84.79,8124.98,coastal,0,1,0,0,0,train
P00988,2023-03,51,11,89.46,8226.15,coastal,0,1,0,0,0,train
P00988,2023-04,51,12,85.49,8204.81,coastal,0,1,0,0,0,train
P00988,2023-05,51,13,93.49,8145.18,coastal,0,1,0,0,0,train
P00988,2023-06,51,14,96.57,7993.75,coastal,0,1,0,0,0,train
P00988,2023-07,51,15,78.29,7857.73,coastal,0,1,0,0,0,train
P00988,2023-08,51,16,97.21,7859.37,coastal,0,1,0,0,0,train
P00989,2023-01,55,67,174.85,18802.93,center,1,0,3,1,1,train
P00989,2023-02,55,68,189.47,18663.58,center,1,0,3,1,1,train
P00989,2023-03,55,69,200.19,18380.8,center,1,0,3,0,0,train
P00989,2023-04,55,70,179.14,17898.53,center,1,0,3,0,0,train
P00989,2023-05,55,71,184.96,17614.38,center,1,0,3,0,0,train
P00989,2023-06,55,72,195.35,17571.96,center,1,0,3,0,0,train
P00989,2023-07,55,73,196.86,17488.66,center,1,0,3,0,0,train
P00989,2023-08,55,74,192.83,17333.75,center,1,0,3,0,0,train
P00990,2023-01,69,53,64.2,5676.69,center,0,0,2,0,0,train
P00990,2023-02,69,54,73.12,5713.87,center,0,0,2,0,0,train
P00990,2023-03,69,55,64.87,5634.66,center,0,0,2,0,0,train
P00990,2023-04,69,56,63.59,5556.57,center,0,0,2,1,1,train
P00990,2023-05,69,57,66.71,5575.73,center,0,0,2,1,1,train
P00990,2023-06,69,58,62.54,5550.53,center,0,0,2,1,1,train
P00990,2023-07,69,59,69.01,5558.56,center,0,0,2,0,0,train
P00990,2023-08,69,60,61.29,5529.92,center,0,0,2,0,0,train
P00991,2023-01,37,27,120.57,13826.45,center,1,0,2,1,1,train
P00991,2023-02,37,28,127.1,13931.06,center,1,0,2,1,1,train
P00991,2023-03,37,29,120.28,13880.04,center,1,0,2,0,0,train
P00991,2023-04,37,30,119.84,14019.24,center,1,0,2,0,0,train
P00991,2023-05,37,31,103.96,14012.79,center,1,0,2,0,0,train
P00991,2023-06,37,32,124.86,13932.21,center,1,0,2,0,0,train
P00991,2023-07,37,33,122.89,13751.02,center,1,0,2,0,0,train
P00991,2023-08,37,34,128.3,13716.41,center,1,0,2,0,0,train
P00992,2023-01,43,99,90.31,10411.97,center,1,0,0,0,0,train
P00992,2023-02,43,100,88.5,10507.41,center,1,0,0,0,0,train
P00992,2023-03,43,101,90.36,10433.56,center,1,0,0,0,0,train
P00992,2023-04,43,102,95.47,10439.04,center,1,0,0,0,0,train
P00992,2023-05,43,103,82.39,10450.42,center,1,0,0,0,0,train
P00992,2023-06,43,104,86.41,10340.18,center,1,0,0,0,0,train
P00992,2023-07,43,105,94.25,10425.38,center,1,0,0,1,1,train
P00992,2023-08,43,106,98.24,10326.03,center,1,0,0,1,1,train
P00993,2023-01,58,79,117.66,11467.26,coastal,0,0,0,0,0,train
P00993,2023-02,58,80,112.45,11526.04,coastal,0,0,0,0,0,train
P00993,2023-03,58,81,116.06,11491.44,coastal,0,0,0,0,0,train
P00993,2023-04,58,82,103.05,11424.72,coastal,0,0,0,0,0,train
P00993,2023-05,58,83,119.27,11583.66,coastal,0,0,0,0,0,train
P00993,2023-06,58,84,103.85,11659.03,coastal,0,0,0,0,0,train
P00993,2023-07,58,85,122.41,11709.93,coastal,0,0,0,0,0,train
P00993,2023-08,58,86,122.86,11553.71,coastal,0,0,0,0,0,train
P00994,2023-01,34,71,42.35,6347.36,north,1,0,0,0,0,train
P00994,2023-02,34,72,51.67,6298.05,north,1,0,0,0,0,train
P00994,2023-03,34,73,49.63,6315.5,north,1,0,0,0,0,train
P00994,2023-04,34,74,43.6,6259.21,north,1,0,0,0,0,train
P00994,2023-05,34,75,50.95,6336.75,north,1,0,0,0,0,train
P00994,2023-06,34,76,54.24,6336.71,north,1,0,0,0,0,train
P00994,2023-07,34,77,51.45,6327.02,north,1,0,0,0,0,train
P00994,2023-08,34,78,55.05,6321.08,north,1,0,0,0,0,train
P00995,2023-01,47,63,64.15,6623.96,coastal,1,0,2,0,0,train
P00995,2023-02,47,64,68.32,6639.56,coastal,1,0,2,0,0,train
P00995,2023-03,47,65,65.79,6651.47,coastal,1,0,2,0,0,train
P00995,2023-04,47,66,59.57,6425.02,coastal,1,0,2,0,0,train
P00995,2023-05,47,67,54.63,6384.08,coastal,1,0,2,0,0,train
P00995,2023-06,47,68,65.22,6399.13,coastal,1,0,2,0,0,train
P00995,2023-07,47,69,67.43,6359.23,coastal,1,0,2,0,0,train
P00995,2023-08,47,70,68.42,6399.34,coastal,1,0,2,0,0,train
P00996,2023-01,58,17,227.28,22297.25,south,0,0,2,1,1,train
P00996,2023-02,58,18,246.21,22358.29,south,0,0,2,1,1,train
P00996,2023-03,58,19,253.08,22570.41,south,0,0,2,0,0,train
P00996,2023-04,58,20,261.79,22524.49,south,0,0,2,0,0,train
P00996,2023-05,58,21,251.76,22673.48,south,0,0,2,0,0,train
P00996,2023-06,58,22,222.25,22717.68,south,0,0,2,0,0,train
P00996,2023-07,58,23,268.25,22604.62,south,0,0,2,0,0,train
P00996,2023-08,58,24,271.39,22565.35,south,0,0,2,0,0,train
P00997,2023-01,23,68,74.67,7079.01,north,0,1,4,0,0,train
P00997,2023-02,23,69,65.1,7169.11,north,0,1,4,0,0,train
P00997,2023-03,23,70,73.95,7262.91,north,0,1,4,0,0,train
P00997,2023-04,23,71,69.42,7219.5,north,0,1,4,0,0,train
P00997,2023-05,23,72,74.03,7090.54,north,0,1,4,0,0,train
P00997,2023-06,23,73,81.09,7094.17,north,0,1,4,0,0,train
P00997,2023-07,23,74,92.15,7195.94,north,0,1,4,0,0,train
P00997,2023-08,23,75,77.27,7125.89,north,0,1,4,0,0,train
P00998,2023-01,28,73,106.46,12687.28,south,1,0,1,0,0,train
P00998,2023-02,28,74,105.13,12585.81,south,1,0,1,0,0,train
P00998,2023-03,28,75,96.97,12552.4,south,1,0,1,0,0,train
P00998,2023-04,28,76,109.76,12724.16,south,1,0,1,0,1,train
P00998,2023-05,28,77,114.52,12766.15,south,1,0,1,1,1,train
P00998,2023-06,28,78,105.68,12612.49,south,1,0,1,1,1,train
P00998,2023-07,28,79,108.29,12641.58,south,1,0,1,1,1,train
P00998,2023-08,28,80,120.33,12643.6,south,1,0,1,0,0,train
P00999,2023-01,74,106,233.66,19560.97,south,1,0,3,0,0,train
P00999,2023-02,74,107,238.04,19644.97,south,1,0,3,0,0,train
P00999,2023-03,74,108,236.11,19784.55,south,1,0,3,0,0,train
P00999,2023-04,74,109,202.47,19615.93,south,1,0,3,0,0,train
P00999,2023-05,74,110,249.87,19867.06,south,1,0,3,0,0,train
P00999,2023-06,74,111,249.83,20380.07,south,1,0,3,0,0,train
P00999,2023-07,74,112,278.93,20367.07,south,1,0,3,0,0,train
P00999,2023-08,74,113,284.76,19850.76,south,1,0,3,0,0,train
P01000,2023-01,32,111,46.23,5268.02,south,1,0,1,0,0,train
P01000,2023-02,32,112,46.7,5229.81,south,1,0,1,0,0,train
P01000,2023-03,32,113,44.75,5316.8,south,1,0,1,0,0,train
P01000,2023-04,32,114,44.23,5289.57,south,1,0,1,0,0,train
P01000,2023-05,32,115,42.21,5358.53,south,1,0,1,0,0,train
P01000,2023-06,32,116,41.48,5273.39,south,1,0,1,0,0,train
P01000,2023-07,32,117,47.71,5365.55,south,1,0,1,0,0,train
P01000,2023-08,32,118,50.47,5355.81,south,1,0,1,0,0,train
