policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P00436,2023-01,26,7,152.72,36819.41,south,0,0,1,0,0,train
P01861,2023-08,68,12,56.88,13627.09,central,1,0,0,0,0,train
P00316,2023-06,62,15,43.48,11554.44,central,1,0,0,1,1,train
P01627,2023-02,57,38,382.29,67479.95,central,0,0,0,0,0,train
P00747,2023-02,54,49,50.6,17756.37,north,1,0,1,1,1,train
P01944,2023-04,20,48,92.23,20994.82,coastal,0,0,0,1,1,train
P00730,2023-04,62,57,89.18,25026.08,central,0,0,2,0,0,train
P00750,2023-01,28,33,182.98,31950.74,central,1,1,3,1,1,train
P01345,2023-05,30,37,62.03,16392.09,north,0,0,1,0,0,train
P01856,2023-06,75,51,24.18,5000.0,south,0,0,0,0,0,train
P00899,2023-05,22,8,225.14,49390.8,coastal,1,0,1,0,0,train
P00037,2023-06,76,50,106.63,17078.06,central,0,1,0,0,0,train
P00582,2023-02,74,8,84.71,15437.56,coastal,0,0,4,0,0,train
P00349,2023-07,30,26,208.35,44312.85,central,0,0,1,1,1,train
P01875,2023-05,45,33,42.39,10957.82,coastal,1,0,0,0,0,train
P01694,2023-02,44,41,163.8,44131.33,south,0,1,1,1,1,train
P00504,2023-02,76,54,33.53,8040.03,central,0,0,1,0,0,train
P01300,2023-07,20,7,48.5,10903.8,north,0,1,1,1,0,train
P01668,2023-02,64,24,166.59,36253.41,coastal,1,0,0,1,1,train
P01713,2023-06,77,32,56.17,12827.15,coastal,0,0,0,0,0,train
P01296,2023-04,52,9,46.73,7380.61,coastal,1,1,1,0,0,train
P00655,2023-08,55,60,91.57,25701.87,south,1,0,0,0,0,train
P00050,2023-04,70,17,75.24,14443.44,coastal,1,1,0,0,0,train
P01656,2023-01,33,47,108.31,20460.76,south,0,0,0,1,1,train
P01814,2023-08,51,9,59.92,10668.1,coastal,0,0,1,0,0,train
P00429,2023-02,19,55,27.0,5430.0,north,0,1,1,1,1,train
P00883,2023-01,48,21,36.51,9016.16,central,0,1,0,1,1,train
P00790,2023-03,18,26,49.74,13079.54,coastal,0,0,0,0,0,train
P01801,2023-02,21,53,329.41,55333.95,south,1,0,1,1,1,train
P01105,2023-01,38,50,35.89,9585.97,central,0,0,1,0,0,train
P01162,2023-07,51,16,44.77,9851.0,coastal,1,0,0,0,1,train
P00408,2023-05,27,20,104.88,26698.65,coastal,1,0,0,1,0,train
P01806,2023-03,21,36,30.64,7077.97,coastal,0,0,0,1,0,train
P00238,2023-04,47,49,303.1,56019.63,central,1,0,0,1,0,train
P00698,2023-07,58,59,92.59,22840.82,north,1,1,1,0,0,train
P01483,2023-06,37,29,92.43,23323.68,coastal,0,1,0,1,0,train
P01345,2023-02,30,34,62.03,16392.09,north,0,0,1,0,0,train
P01634,2023-03,77,10,29.79,8247.9,central,1,0,2,0,0,train
P01343,2023-06,26,19,104.82,19941.23,north,0,1,2,1,1,train
P01291,2023-07,33,65,107.03,29505.25,south,1,0,1,1,1,train
P01812,2023-08,62,38,111.18,20141.5,south,0,0,0,0,0,train
P00092,2023-04,72,25,69.39,16975.55,central,0,0,0,0,0,train
P00387,2023-04,22,40,91.14,17283.71,north,1,0,0,0,0,train
P01777,2023-08,40,54,57.17,14117.96,central,1,0,1,0,0,train
P00296,2023-01,53,52,22.3,5000.0,central,0,0,0,0,0,train
P00199,2023-08,41,58,226.96,37629.88,coastal,1,0,0,1,1,train
P01915,2023-08,40,17,97.17,21648.58,central,1,0,2,1,1,train
P00499,2023-02,81,54,77.43,16237.26,central,1,0,0,1,1,train
P00497,2023-04,26,8,870.63,136104.86,south,0,1,0,1,1,train
P00748,2023-04,39,26,62.01,12149.37,central,0,1,0,0,0,train
P01231,2023-05,73,32,140.41,33349.08,central,0,1,2,0,0,train
P00220,2023-07,79,52,25.42,6113.77,coastal,1,0,0,0,0,train
P01114,2023-04,37,19,39.71,8298.93,central,1,1,1,0,0,train
P00132,2023-02,55,29,116.59,21909.08,central,0,0,0,0,0,train
P00330,2023-04,55,60,68.64,12988.97,coastal,1,0,1,0,0,train
P01300,2023-06,20,6,48.5,10903.8,north,0,1,1,1,1,train
P01583,2023-06,53,34,232.39,40221.45,coastal,0,0,0,0,0,train
P00281,2023-08,36,67,54.26,11046.97,central,0,1,0,0,0,train
P01926,2023-06,26,25,95.97,16755.92,central,1,0,2,1,1,train
P01120,2023-08,51,29,158.17,30058.23,coastal,1,0,2,0,0,train
P01217,2023-02,52,49,117.59,28666.9,coastal,0,0,0,0,0,train
P00327,2023-05,34,47,383.31,97978.1,central,1,0,0,0,0,train
P00315,2023-05,34,39,193.57,48373.46,coastal,1,0,2,0,0,train
P00458,2023-01,61,2,75.26,17821.85,central,0,0,1,0,0,train
P00616,2023-06,61,32,52.81,11495.72,coastal,0,0,2,0,0,train
P01116,2023-02,51,12,59.15,13812.68,south,1,0,1,0,0,train
P00088,2023-07,39,18,28.75,5030.18,north,1,0,2,0,0,train
P00668,2023-06,76,30,44.28,9952.1,coastal,1,1,0,0,0,train
P00795,2023-04,47,45,84.65,13800.52,south,0,0,2,1,1,train
P00775,2023-05,75,38,50.72,10870.58,central,0,0,1,0,0,train
P01226,2023-06,83,11,50.3,9626.33,coastal,0,0,1,0,0,train
P01043,2023-07,46,64,59.02,13508.43,central,1,0,1,0,0,train
P00126,2023-02,56,21,113.03,24952.47,central,1,0,1,1,1,train
P00417,2023-04,83,60,156.5,34690.33,central,0,0,1,0,1,train
P00816,2023-02,74,4,293.4,47912.57,central,1,1,0,0,0,train
P01365,2023-08,55,18,113.97,24994.35,central,0,1,0,1,1,train
P01358,2023-07,27,41,670.42,128568.48,central,1,1,0,1,1,train
P00980,2023-03,56,59,103.45,16843.34,coastal,0,0,1,1,1,train
P01318,2023-04,58,57,321.4,85140.4,north,0,0,0,0,0,train
P00648,2023-07,54,60,121.72,24838.22,north,1,0,0,0,0,train
P00212,2023-01,66,53,62.96,17437.94,north,0,0,0,0,0,train
P01636,2023-01,54,39,83.55,17804.15,central,1,0,1,1,1,train
P00861,2023-04,83,45,30.78,5861.96,central,1,0,1,0,0,train
P01570,2023-07,84,10,95.09,17509.86,south,0,1,2,0,0,train
P00270,2023-08,58,32,35.27,6189.58,central,1,0,0,0,0,train
P01484,2023-06,25,61,26.69,6714.16,central,1,0,1,0,0,train
P00394,2023-07,58,29,23.68,6028.84,coastal,1,0,1,0,0,train
P00510,2023-05,34,13,616.99,103128.76,north,1,0,2,1,1,train
P00354,2023-03,47,9,206.82,31000.88,coastal,1,0,1,1,1,train
P00537,2023-04,48,29,73.43,18414.33,north,1,0,2,0,0,train
P00587,2023-01,64,14,511.57,123356.72,central,1,0,1,0,0,train
P01989,2023-01,32,20,31.09,6419.99,coastal,0,0,0,0,0,train
P01259,2023-03,54,17,40.55,9125.95,coastal,0,0,3,0,0,train
P01586,2023-02,39,11,175.98,36470.27,central,0,0,0,0,0,train
P01463,2023-03,21,32,300.27,67921.01,coastal,1,0,1,0,0,train
P01011,2023-05,36,54,70.62,16587.04,coastal,1,0,2,0,0,train
P01186,2023-05,38,63,397.76,86118.15,coastal,0,0,1,0,0,train
P01228,2023-03,84,46,19.06,5346.03,coastal,1,0,0,0,0,train
P00185,2023-03,51,62,48.16,11573.5,coastal,1,0,0,0,0,train
P01685,2023-04,42,42,97.5,24556.76,coastal,0,0,2,1,0,train
P01861,2023-06,68,10,56.88,13627.09,central,1,0,0,0,0,train
P01715,2023-08,61,38,345.68,111150.58,south,0,0,2,1,1,train
P00468,2023-04,58,37,96.14,19833.26,coastal,1,0,0,0,0,train
P01750,2023-05,66,17,74.85,20511.14,coastal,1,0,1,1,1,train
P01897,2023-04,57,24,63.85,9939.87,south,1,1,0,0,0,train
P00108,2023-01,63,23,226.91,45970.2,central,0,0,1,1,1,train
P01123,2023-05,36,64,98.16,25033.73,coastal,0,0,2,0,0,train
P00969,2023-01,80,18,432.03,82374.06,central,1,0,1,0,0,train
P00718,2023-03,51,41,74.27,15597.34,central,0,1,1,0,0,train
P00300,2023-06,19,42,180.36,38880.37,central,1,0,0,0,0,train
P01479,2023-07,33,34,81.44,18453.26,central,0,0,0,0,0,train
P01361,2023-02,23,22,52.68,12977.69,north,1,0,3,0,0,train
P01060,2023-07,39,47,41.76,8003.14,coastal,0,1,0,1,0,train
P00273,2023-08,28,24,119.53,17703.32,central,0,1,0,1,1,train
P00394,2023-02,58,24,23.68,6028.84,coastal,1,0,1,0,0,train
P00858,2023-03,21,36,561.27,114864.47,coastal,1,0,2,0,0,train
P01597,2023-07,62,63,191.63,30646.22,coastal,1,0,1,0,0,train
P01251,2023-03,34,28,31.03,6498.13,central,1,1,2,0,0,train
P01638,2023-05,60,45,164.23,37616.79,coastal,0,0,0,1,1,train
P01232,2023-02,67,21,19.57,5000.0,central,1,0,0,0,0,train
P01276,2023-02,66,33,44.58,11696.13,coastal,1,0,0,0,0,train
P01032,2023-05,29,45,191.65,50998.14,central,1,0,2,0,0,train
P00961,2023-06,28,63,53.82,18026.99,central,1,0,0,1,1,train
P01595,2023-08,65,58,160.62,32004.38,coastal,1,1,0,0,1,train
P01616,2023-04,29,13,84.04,24079.53,central,1,0,1,1,1,train
P00296,2023-03,53,54,22.3,5000.0,central,0,0,0,0,0,train
P00022,2023-02,43,46,156.89,24912.26,north,0,1,0,0,0,train
P00779,2023-05,36,62,33.74,6965.7,central,0,0,3,0,0,train
P00179,2023-07,79,54,22.13,5000.0,coastal,1,0,0,1,0,train
P00534,2023-08,37,58,62.81,11630.55,north,1,0,0,0,1,train
P00637,2023-01,34,26,483.09,81732.49,central,0,0,1,1,1,train
P00145,2023-01,85,52,23.3,5000.0,central,0,0,2,0,0,train
P00140,2023-04,47,49,142.12,32000.05,central,1,1,2,0,0,train
P01214,2023-03,76,47,105.89,23690.91,central,1,0,0,0,0,train
P00954,2023-06,47,42,43.3,8274.27,south,0,0,0,0,0,train
P01480,2023-07,46,37,101.13,15371.41,south,0,0,2,1,1,train
P00165,2023-04,46,29,236.44,46180.52,coastal,0,0,2,0,0,train
P01747,2023-04,85,61,90.59,19401.22,coastal,1,0,2,0,0,train
P01000,2023-03,52,41,30.26,7940.59,central,1,1,0,0,0,train
P01405,2023-04,30,23,224.72,48113.74,north,1,0,1,1,1,train
P00651,2023-08,51,50,58.6,9882.72,coastal,1,1,2,0,0,train
P00478,2023-06,19,32,37.56,9547.93,south,0,0,0,0,0,train
P01741,2023-04,47,17,186.56,60835.24,coastal,1,0,1,0,0,train
P01786,2023-01,34,40,165.87,32073.48,central,0,0,0,1,1,train
P01673,2023-04,36,27,918.82,191373.34,central,1,0,1,0,0,train
P01710,2023-02,32,56,42.17,9466.06,central,1,0,3,0,0,train
P00191,2023-05,64,43,37.07,8985.11,central,1,0,1,0,0,train
P01164,2023-03,54,49,136.37,27941.24,central,1,0,0,0,0,train
P01373,2023-05,48,55,94.47,18606.3,coastal,1,1,0,1,0,train
P00177,2023-03,66,42,71.74,14439.84,central,0,0,0,0,0,train
P01886,2023-04,30,14,60.32,12411.23,coastal,0,1,1,1,1,train
P00190,2023-06,38,46,95.32,16838.32,central,1,0,2,0,1,train
P01521,2023-07,76,20,313.57,68632.73,coastal,1,1,1,0,0,train
P01388,2023-04,40,21,97.19,22441.73,coastal,1,0,1,1,1,train
P00271,2023-05,38,57,399.0,73933.01,south,0,1,2,1,1,train
P01637,2023-02,29,46,42.9,8125.18,central,1,0,0,0,0,train
P00516,2023-03,25,35,69.84,13141.28,coastal,0,1,1,1,1,train
P00942,2023-01,45,3,61.69,16455.65,central,1,0,0,0,0,train
P00421,2023-02,81,11,224.67,42156.37,north,0,0,2,0,0,train
P00402,2023-06,70,12,208.06,34499.23,coastal,0,0,1,1,1,train
P01323,2023-06,55,57,105.08,22495.87,central,0,1,0,0,0,train
P00887,2023-01,21,34,23.62,6655.92,coastal,0,0,0,0,0,train
P01449,2023-02,68,58,77.04,15777.48,central,0,0,3,1,0,train
P01295,2023-02,82,7,75.02,15060.04,coastal,0,0,1,0,0,train
P01846,2023-06,59,25,72.72,19991.53,central,1,0,2,0,0,train
P01304,2023-08,78,48,97.83,23100.07,central,1,0,1,1,0,train
P00830,2023-07,19,41,85.15,16062.81,central,0,1,1,0,0,train
P01961,2023-04,75,53,117.99,20259.35,north,1,0,0,0,0,train
P00527,2023-01,80,13,399.46,69450.6,central,1,0,0,0,0,train
P01047,2023-04,34,29,147.42,47392.8,central,1,0,0,0,0,train
P00833,2023-05,48,21,60.13,12740.02,central,1,0,2,1,1,train
P01330,2023-02,41,5,21.79,5000.0,central,0,0,1,1,1,train
P01009,2023-08,67,22,119.46,21612.92,coastal,1,1,4,0,1,train
P00962,2023-01,45,50,21.57,5000.0,central,1,0,0,0,0,train
P00646,2023-04,40,39,111.03,21394.19,central,0,0,0,0,0,train
P01001,2023-05,72,28,132.93,33769.47,north,0,0,0,0,0,train
P00903,2023-04,32,18,59.47,15513.53,north,0,0,0,0,0,train
P00866,2023-04,65,28,51.22,15433.48,south,1,0,2,0,0,train
P00558,2023-01,77,50,428.87,80802.53,central,0,0,0,1,1,train
P01784,2023-02,82,43,70.77,16881.2,central,0,0,0,1,1,train
P00683,2023-03,83,18,29.44,7408.6,north,1,0,3,0,0,train
P01209,2023-08,37,55,32.12,7782.01,coastal,1,0,0,1,1,train
P00270,2023-04,58,28,35.27,6189.58,central,1,0,0,0,1,train
P00970,2023-04,20,23,113.67,23511.04,central,1,1,1,1,1,train
P01767,2023-01,52,1,139.96,23779.23,central,0,1,0,0,0,train
P00208,2023-01,83,56,70.06,11276.41,central,1,1,1,0,0,train
P01087,2023-03,72,17,23.45,5000.0,central,1,0,2,0,0,train
P01752,2023-07,78,48,43.53,7738.62,north,1,0,0,0,0,train
P01297,2023-08,35,55,144.94,30333.08,north,1,1,0,0,0,train
P00601,2023-06,59,22,246.14,71652.16,south,1,0,0,1,1,train
P01687,2023-08,47,55,119.79,31608.57,coastal,1,1,1,0,0,train
P00498,2023-04,43,26,86.73,18852.28,central,0,0,0,0,0,train
P01719,2023-04,46,34,136.03,28794.16,coastal,1,0,4,0,0,train
P01090,2023-04,27,13,45.89,7322.67,central,1,0,1,0,0,train
P01129,2023-07,55,32,39.5,10615.79,coastal,0,0,1,1,1,train
P00080,2023-05,63,26,24.15,5000.0,central,1,0,0,0,0,train
P01436,2023-04,24,34,41.8,12520.96,south,0,0,1,0,0,train
P00781,2023-02,77,56,361.61,75768.8,coastal,1,1,2,1,1,train
P01231,2023-06,73,33,140.41,33349.08,central,0,1,2,0,0,train
P00473,2023-01,47,48,51.26,10134.77,coastal,0,1,0,0,0,train
P01568,2023-05,59,47,110.66,24776.4,coastal,1,0,0,0,0,train
P01629,2023-01,44,34,70.27,21673.7,coastal,1,0,2,1,1,train
P00285,2023-02,47,27,239.47,61662.97,south,1,0,1,0,0,train
P01541,2023-05,50,61,63.78,16224.86,central,1,1,0,1,1,train
P01325,2023-01,76,32,178.74,42309.32,coastal,1,0,2,0,0,train
P01870,2023-05,70,29,58.72,18123.6,coastal,0,0,0,0,0,train
P00600,2023-05,61,23,45.13,11975.42,coastal,1,0,1,0,0,train
P01289,2023-01,24,43,20.6,5000.0,coastal,0,0,0,0,0,train
P01740,2023-06,31,65,133.48,27290.04,central,0,0,1,1,1,train
P01586,2023-01,39,10,175.98,36470.27,central,0,0,0,1,1,train
P00753,2023-01,23,24,64.49,18152.2,south,1,0,1,1,1,train
P00647,2023-08,49,29,54.73,12061.76,coastal,1,0,3,0,0,train
P00720,2023-07,58,56,96.17,25559.12,north,1,0,0,1,0,train
P01814,2023-01,51,2,59.92,10668.1,coastal,0,0,1,0,0,train
P01352,2023-06,44,59,44.52,10289.34,south,1,1,1,0,0,train
P00430,2023-05,66,51,158.79,45312.92,central,0,0,1,0,0,train
P00096,2023-07,37,62,70.47,19702.08,central,1,0,2,1,1,train
P00162,2023-06,63,59,111.59,21149.51,central,0,1,1,0,0,train
P01418,2023-06,47,14,72.46,12261.43,central,1,0,1,0,0,train
P01863,2023-06,75,7,81.92,19244.02,coastal,1,0,1,0,0,train
P01007,2023-05,75,27,103.21,30468.92,central,1,0,5,0,0,train
P00039,2023-01,36,54,53.68,11418.34,central,1,1,0,0,0,train
P01714,2023-03,67,58,43.58,12659.3,coastal,0,0,0,0,0,train
P01890,2023-01,48,46,76.93,16643.51,coastal,0,0,3,0,0,train
P00322,2023-07,25,7,115.67,21679.33,central,1,0,3,1,1,train
P00009,2023-01,31,53,105.66,22472.88,north,1,0,0,0,0,train
P00566,2023-01,34,51,143.77,35959.26,central,0,0,0,1,1,train
P01011,2023-04,36,53,70.62,16587.04,coastal,1,0,2,0,0,train
P00552,2023-07,44,62,241.28,48041.41,central,0,0,1,0,0,train
P00315,2023-06,34,40,193.57,48373.46,coastal,1,0,2,0,0,train
P00187,2023-08,29,28,37.31,7095.03,central,0,0,1,0,0,train
P00306,2023-04,27,32,132.84,24240.95,south,1,0,0,0,0,train
P00046,2023-05,84,34,41.0,5694.0,central,0,1,4,0,0,train
P00784,2023-04,26,53,556.32,110120.58,coastal,1,1,0,1,1,train
P00429,2023-03,19,56,27.0,5430.0,north,0,1,1,0,0,train
P00200,2023-02,83,33,83.58,15406.85,north,0,0,1,0,0,train
P00912,2023-08,30,52,16.65,5113.28,coastal,1,0,0,0,0,train
P01334,2023-04,72,23,467.01,89982.24,coastal,1,0,0,1,1,train
P01471,2023-07,79,14,45.46,7565.97,central,0,0,3,0,0,train
P01132,2023-08,63,12,32.81,8244.19,north,0,0,0,1,1,train
P01339,2023-04,70,63,377.09,88361.31,central,1,0,0,0,0,train
P01782,2023-01,41,21,82.96,21805.05,coastal,0,0,1,0,0,train
P01022,2023-04,22,50,69.22,12147.31,coastal,1,1,2,0,0,train
P01113,2023-05,31,38,24.41,5000.0,coastal,0,0,3,0,0,train
P01254,2023-05,71,38,183.17,31749.37,central,1,0,2,0,0,train
P01713,2023-04,77,30,56.17,12827.15,coastal,0,0,0,0,0,train
P00139,2023-08,41,23,81.31,17242.0,coastal,0,0,2,0,0,train
P00342,2023-08,37,37,120.11,30587.79,north,0,0,0,1,1,train
P01862,2023-05,38,19,69.75,13928.93,central,0,1,1,0,0,train
P00895,2023-05,68,38,61.07,10476.32,coastal,0,0,1,0,0,train
P00889,2023-05,19,21,84.08,15796.24,south,0,1,2,0,0,train
P00062,2023-03,68,33,20.7,5060.63,central,1,0,1,0,0,train
P01675,2023-03,66,54,63.44,13112.0,central,0,0,0,0,0,train
P00678,2023-04,23,57,189.27,37393.05,central,0,0,1,0,0,train
P00574,2023-08,21,28,126.12,20615.22,north,1,1,1,1,1,train
P01860,2023-05,67,48,35.17,10650.4,central,1,0,2,1,0,train
P01384,2023-02,78,59,416.05,78954.7,coastal,1,0,1,1,0,train
P01057,2023-03,48,17,106.01,26507.35,south,1,0,0,0,0,train
P00742,2023-08,69,50,95.8,23910.62,coastal,1,0,0,0,0,train
P01703,2023-04,64,16,100.19,17285.55,central,1,1,2,1,1,train
P01603,2023-01,74,11,55.35,13811.75,central,0,0,2,0,0,train
P00790,2023-06,18,29,49.74,13079.54,coastal,0,0,0,1,1,train
P01366,2023-03,19,10,28.85,7587.7,central,1,0,1,1,1,train
P00471,2023-01,68,6,62.62,12492.87,south,1,0,0,0,0,train
P00937,2023-05,28,55,19.05,5684.55,central,1,0,0,0,0,train
P00751,2023-02,83,60,225.17,38601.17,central,1,0,1,0,0,train
P00210,2023-08,70,24,17.55,5000.0,central,1,0,1,0,0,train
P00356,2023-03,85,49,94.18,23104.11,coastal,1,1,0,0,0,train
P01583,2023-03,53,31,232.39,40221.45,coastal,0,0,0,1,1,train
P01417,2023-01,61,16,208.91,46517.44,coastal,1,0,1,0,0,train
P00035,2023-08,78,11,155.04,37614.04,central,0,0,0,0,0,train
P00648,2023-05,54,58,121.72,24838.22,north,1,0,0,0,0,train
P00482,2023-07,74,36,56.59,13321.15,coastal,0,0,0,0,0,train
P00600,2023-01,61,19,45.13,11975.42,coastal,1,0,1,1,1,train
P01850,2023-01,29,32,65.07,15975.01,central,0,1,0,1,1,train
P00060,2023-03,64,47,63.89,17991.23,north,1,0,0,1,1,train
P00376,2023-04,24,28,19.88,5000.0,coastal,1,0,1,0,0,train
P01779,2023-05,38,52,73.49,13345.24,coastal,1,0,2,0,0,train
P01731,2023-08,70,60,80.31,16597.39,coastal,1,1,0,1,1,train
P01250,2023-02,84,42,56.04,12175.08,central,0,0,0,0,0,train
P01558,2023-07,70,56,23.63,5000.0,coastal,0,0,0,0,0,train
P01002,2023-06,68,57,146.93,35242.56,central,1,0,0,0,0,train
P00125,2023-08,76,54,172.25,43366.39,central,1,0,0,1,1,train
P00787,2023-02,20,14,129.3,17641.01,central,0,1,0,1,1,train
P01398,2023-08,62,61,138.9,23154.1,coastal,0,0,1,1,0,train
P01620,2023-01,85,35,97.84,20923.32,south,1,0,2,1,0,train
P01513,2023-01,68,14,55.19,15825.58,coastal,0,0,2,1,0,train
P01876,2023-05,26,55,60.76,14404.56,coastal,0,0,2,1,1,train
P00605,2023-02,74,21,112.07,21140.38,coastal,0,0,1,1,0,train
P00104,2023-06,18,7,204.57,45800.41,north,0,0,0,0,0,train
P00118,2023-03,27,51,227.49,50362.29,north,0,0,0,0,0,train
P00277,2023-08,49,13,36.49,6230.73,coastal,1,0,0,0,0,train
P01782,2023-06,41,26,82.96,21805.05,coastal,0,0,1,1,0,train
P00077,2023-05,40,54,81.12,20012.38,central,1,0,0,0,0,train
P01482,2023-06,18,34,32.47,5516.29,coastal,0,0,0,0,0,train
P01966,2023-06,68,64,60.89,14961.23,central,1,0,1,0,0,train
P00929,2023-01,46,45,48.9,9140.92,coastal,1,1,2,0,0,train
P01389,2023-05,78,16,142.2,26469.82,north,0,1,0,0,0,train
P01949,2023-02,18,6,235.44,72244.8,south,0,0,0,1,0,train
P00809,2023-02,44,49,237.23,50800.46,central,0,0,0,1,1,train
P01901,2023-03,54,14,61.16,18888.97,central,1,0,1,0,0,train
P00523,2023-01,31,44,373.21,70850.44,south,1,0,1,0,0,train
P00252,2023-01,51,53,206.02,43564.08,coastal,0,0,1,1,1,train
P01729,2023-06,48,54,39.26,7344.13,central,0,0,0,0,0,train
P01180,2023-04,19,10,42.57,9795.8,south,0,0,3,0,0,train
P00807,2023-07,55,56,1289.51,258497.44,coastal,0,0,2,1,1,train
P01260,2023-06,72,43,100.44,28135.79,central,1,0,2,0,0,train
P01280,2023-06,76,31,218.51,50704.63,central,0,0,1,1,1,train
P00065,2023-07,45,40,428.8,84083.96,central,1,1,2,0,0,train
P01915,2023-07,40,16,97.17,21648.58,central,1,0,2,0,1,train
P01176,2023-01,41,55,152.72,27106.88,central,0,1,1,0,0,train
P00230,2023-03,30,38,260.56,57329.24,coastal,1,0,2,1,1,train
P01220,2023-07,47,51,65.93,15937.02,coastal,0,0,0,0,0,train
P01848,2023-04,54,42,360.34,84346.26,coastal,0,0,0,1,0,train
P01576,2023-02,39,19,158.36,34620.64,central,1,0,0,1,1,train
P00766,2023-04,71,35,50.07,9737.54,coastal,0,0,1,1,1,train
P00381,2023-03,18,7,28.89,9144.45,central,1,0,1,0,0,train
P00291,2023-04,72,57,248.11,60442.34,central,1,0,0,0,0,train
P00334,2023-06,74,40,39.11,7607.33,south,1,0,2,0,1,train
P00389,2023-04,78,62,125.71,33998.13,south,1,0,1,1,0,train
P00842,2023-06,62,17,66.7,19236.98,central,0,0,0,0,0,train
P01216,2023-08,25,32,83.5,19341.34,coastal,1,0,0,1,1,train
P01472,2023-04,65,46,203.2,54482.78,south,1,0,0,1,1,train
P00391,2023-05,68,18,76.13,20587.7,south,1,0,1,0,0,train
P00519,2023-02,50,60,172.02,39125.22,coastal,1,0,0,1,1,train
P01157,2023-04,26,47,235.74,57012.66,coastal,0,0,0,0,0,train
P01292,2023-01,76,54,101.01,20435.49,north,1,1,0,1,1,train
P00424,2023-05,57,54,140.26,29675.34,central,1,0,0,1,0,train
P01444,2023-03,47,5,145.32,15661.65,central,0,1,0,1,1,train
P00483,2023-07,35,27,169.42,37627.73,central,0,0,0,1,1,train
P01443,2023-06,81,8,174.01,19566.99,coastal,0,1,0,1,0,train
P01650,2023-01,74,57,100.6,23140.18,north,1,0,0,0,0,train
P00121,2023-07,47,64,62.42,15398.18,central,1,0,1,0,0,train
P01299,2023-08,54,67,59.85,12110.08,coastal,1,0,0,0,0,train
P01618,2023-07,52,23,148.27,28096.37,south,1,1,0,0,0,train
P01317,2023-03,66,17,197.82,38376.11,coastal,0,0,1,1,1,train
P01205,2023-05,62,11,55.05,12275.83,central,0,0,1,1,1,train
P01738,2023-02,24,20,49.66,12836.36,central,1,0,0,0,0,train
P01511,2023-03,40,48,73.49,17016.33,central,0,1,1,0,0,train
P00610,2023-02,76,20,322.18,71136.36,central,1,0,0,1,1,train
P00587,2023-03,64,16,511.57,123356.72,central,1,0,1,0,0,train
P00501,2023-01,25,46,182.7,34917.73,central,1,0,1,1,0,train
P00882,2023-02,75,59,63.51,12869.59,central,0,0,1,0,0,train
P00237,2023-06,63,27,161.87,29710.09,coastal,0,0,0,0,0,train
P00314,2023-02,37,11,380.45,87115.32,coastal,0,0,0,1,1,train
P00269,2023-03,59,28,165.42,42232.24,central,0,1,0,0,0,train
P00981,2023-06,58,13,15.56,5372.78,south,1,0,0,0,0,train
P00294,2023-05,40,21,77.66,21051.91,central,1,0,1,0,0,train
P00550,2023-07,64,50,231.71,35258.94,coastal,0,0,4,1,0,train
P00496,2023-08,46,51,196.4,46010.03,central,0,0,1,0,0,train
P01394,2023-04,68,45,108.89,23336.89,coastal,0,0,2,1,0,train
P00392,2023-04,30,9,36.71,8336.82,north,0,0,1,0,0,train
P00537,2023-06,48,31,73.43,18414.33,north,1,0,2,1,1,train
P01757,2023-07,41,8,42.84,7799.62,south,1,1,1,0,0,train
P00963,2023-02,75,43,26.24,5704.41,central,0,0,0,0,0,train
P01788,2023-06,24,22,25.91,9035.37,central,0,0,0,0,0,train
P00830,2023-03,19,37,85.15,16062.81,central,0,1,1,0,1,train
P00612,2023-07,49,55,80.68,16526.39,north,1,0,2,0,0,train
P01406,2023-05,28,13,204.97,43461.45,coastal,0,0,0,0,0,train
P00721,2023-04,27,54,28.94,5000.0,coastal,0,0,1,0,0,train
P00568,2023-03,34,57,53.63,15375.42,coastal,1,0,0,0,0,train
P00374,2023-07,43,57,33.96,8139.65,north,1,0,1,0,0,train
P00206,2023-05,36,5,52.09,12678.2,coastal,1,0,3,1,1,train
P01339,2023-02,70,61,377.09,88361.31,central,1,0,0,0,0,train
P01806,2023-01,21,34,30.64,7077.97,coastal,0,0,0,1,1,train
P00374,2023-08,43,58,33.96,8139.65,north,1,0,1,0,0,train
P01651,2023-02,30,8,51.4,10908.12,south,0,0,0,0,0,train
P00766,2023-01,71,32,50.07,9737.54,coastal,0,0,1,0,0,train
P01145,2023-01,40,31,89.8,19675.91,coastal,1,0,1,1,0,train
P00051,2023-01,69,58,68.15,14820.75,central,0,0,1,0,0,train
P00878,2023-01,68,7,27.26,5000.0,central,0,0,0,0,0,train
P01823,2023-08,38,17,33.2,7555.61,coastal,0,0,2,0,0,train
P01675,2023-07,66,58,63.44,13112.0,central,0,0,0,0,0,train
P00385,2023-01,20,20,30.07,7673.36,south,1,0,0,1,1,train
P00895,2023-04,68,37,61.07,10476.32,coastal,0,0,1,0,0,train
P01380,2023-06,54,55,241.73,56954.21,central,1,0,0,0,0,train
P01786,2023-03,34,42,165.87,32073.48,central,0,0,0,1,1,train
P01404,2023-04,39,25,72.12,17340.94,south,1,0,2,1,1,train
P01564,2023-04,80,25,67.75,10681.15,central,0,1,1,0,0,train
