policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_notice_sent,split
P00898,2023-06,21,53,133.69,30600.82,coastal,1,1,1,0,0,train
P00721,2023-05,27,55,28.94,5000.0,coastal,0,0,1,0,0,train
P00339,2023-08,31,24,277.46,67325.86,south,1,1,3,1,1,train
P00666,2023-04,65,52,182.98,48730.19,south,1,0,1,1,0,train
P01947,2023-03,28,25,736.98,115507.5,central,0,0,0,1,0,train
P01060,2023-10,39,50,41.76,8003.14,coastal,0,1,0,0,0,val
P01963,2023-08,27,60,91.66,17236.77,coastal,1,0,1,0,0,train
P01825,2023-06,70,58,199.51,41754.36,south,1,0,0,0,0,train
P01197,2023-02,66,39,128.19,16956.21,coastal,1,1,0,0,0,train
P01162,2023-10,51,19,44.77,9851.0,coastal,1,0,0,0,0,val
P00354,2023-09,47,15,206.82,31000.88,coastal,1,0,1,0,0,val
P01233,2023-04,83,22,71.44,10609.07,coastal,0,1,0,0,0,train
P00204,2023-03,65,37,117.34,23219.0,north,0,0,0,0,0,train
P01150,2023-05,75,12,114.89,27061.3,coastal,1,0,0,0,0,train
P00173,2023-06,70,64,36.27,6309.51,coastal,0,1,0,0,0,train
P01231,2023-11,73,38,140.41,33349.08,central,0,1,2,0,0,test
P00436,2023-05,26,11,152.72,36819.41,south,0,0,1,1,1,train
P01510,2023-05,64,38,143.0,32472.09,central,1,0,1,0,0,train
P00182,2023-04,28,11,37.19,9810.85,coastal,1,0,1,1,0,train
P00735,2023-09,32,17,64.65,13872.88,south,1,0,2,0,0,val
P00424,2023-08,57,57,140.26,29675.34,central,1,0,0,1,0,train
P00343,2023-02,60,13,110.81,21952.52,central,1,1,3,1,0,train
P00783,2023-09,26,48,78.23,15953.02,coastal,0,0,1,1,1,val
P00296,2023-11,53,62,22.3,5000.0,central,0,0,0,0,0,test
P00363,2023-10,33,39,159.47,28863.84,central,0,0,0,1,1,val
P01567,2023-03,83,25,58.45,9733.1,coastal,0,0,0,0,0,train
P01074,2023-12,53,69,75.48,13258.25,south,1,0,0,0,1,test
P01106,2023-04,30,14,48.36,7514.73,north,1,1,1,0,0,train
P00891,2023-08,24,17,30.34,5000.0,coastal,1,1,1,0,0,train
P01275,2023-07,69,66,22.91,5000.0,south,1,0,1,0,0,train
P00534,2023-07,37,57,62.81,11630.55,north,1,0,0,1,1,train
P00113,2023-11,55,32,89.15,25230.95,central,0,0,0,0,0,test
P00622,2023-06,50,57,233.9,52297.47,central,1,0,0,0,0,train
P01193,2023-02,29,43,150.65,36036.94,north,0,0,1,1,0,train
P00646,2023-05,40,40,111.03,21394.19,central,0,0,0,1,0,train
P01068,2023-02,61,38,397.95,67980.1,south,0,0,0,0,0,train
P01456,2023-06,22,19,590.99,154145.89,central,1,0,0,1,0,train
P01400,2023-03,38,17,270.6,41045.38,central,0,1,2,1,1,train
P00092,2023-08,72,29,69.39,16975.55,central,0,0,0,0,0,train
P01565,2023-03,55,17,76.55,20173.82,central,1,0,0,0,0,train
P00719,2023-11,34,61,389.29,68697.84,central,0,0,0,1,1,test
P00091,2023-04,47,43,131.86,36904.22,coastal,0,0,2,0,0,train
P00301,2023-05,42,12,264.02,61150.66,coastal,0,0,0,0,0,train
P01118,2023-09,57,10,69.59,16155.45,coastal,0,0,0,1,1,val
P00824,2023-12,62,38,256.57,62347.43,central,1,0,1,0,0,test
P01596,2023-08,29,18,57.95,10409.56,south,0,0,0,0,1,train
P00083,2023-08,28,33,49.04,12063.0,south,0,0,2,0,0,train
P00158,2023-04,55,28,113.2,29817.42,coastal,1,0,3,1,1,train
P01482,2023-08,18,36,32.47,5516.29,coastal,0,0,0,0,0,train
P00750,2023-12,28,44,182.98,31950.74,central,1,1,3,0,1,test
P01230,2023-03,37,39,112.02,37716.93,central,1,0,0,0,0,train
P00537,2023-12,48,37,73.43,18414.33,north,1,0,2,0,1,test
P00798,2023-12,49,51,61.95,13316.65,coastal,0,1,0,1,1,test
P01059,2023-04,46,40,42.82,9935.68,coastal,1,1,0,0,0,train
P00828,2023-05,78,21,99.76,26042.23,central,1,0,0,0,0,train
P01261,2023-12,36,45,133.79,21761.66,central,0,1,1,0,0,test
P01426,2023-05,73,5,264.44,58055.35,north,1,0,1,0,0,train
P01787,2023-08,31,30,98.8,22018.42,central,1,0,0,1,1,train
P00458,2023-06,61,7,75.26,17821.85,central,0,0,1,1,1,train
P00856,2023-02,75,35,147.19,25422.73,south,1,1,2,0,0,train
P01486,2023-08,76,23,152.61,22663.23,central,1,1,1,1,1,train
P00679,2023-03,53,28,802.37,162010.25,south,1,0,0,1,1,train
P00803,2023-11,53,64,54.54,14228.02,coastal,1,0,0,1,1,test
P01690,2023-09,24,31,35.03,8572.67,central,0,0,1,0,0,val
P01337,2023-05,61,22,134.54,33511.95,south,1,0,1,1,1,train
P00726,2023-10,25,37,231.95,29022.01,coastal,0,1,2,1,1,val
P00632,2023-04,40,49,377.8,89586.92,south,0,0,0,0,0,train
P00338,2023-08,39,49,133.48,35528.57,central,0,0,1,0,0,train
P00418,2023-04,26,17,530.31,66163.78,central,0,1,3,1,1,train
P01617,2023-05,72,34,152.01,26176.17,coastal,1,0,1,0,0,train
P01687,2023-12,47,59,119.79,31608.57,coastal,1,1,1,1,1,test
P00650,2023-02,75,30,130.57,23790.24,north,0,0,1,1,1,train
P01376,2023-11,83,23,54.94,12430.65,coastal,1,0,1,0,0,test
P00758,2023-10,44,59,55.24,10264.11,south,1,0,1,1,1,val
P01757,2023-10,41,11,42.84,7799.62,south,1,1,1,1,1,val
P00396,2023-11,77,31,64.34,15262.61,coastal,0,0,1,0,0,test
P00068,2023-10,43,47,35.03,8231.88,central,1,0,1,0,0,val
P01301,2023-03,69,33,107.0,24685.86,south,1,0,1,1,1,train
P00657,2023-12,70,22,235.99,43787.41,coastal,1,1,1,0,0,test
P00875,2023-12,65,40,26.91,5955.81,south,0,0,1,1,1,test
P00703,2023-09,29,68,172.48,36832.46,central,0,0,1,1,0,val
P01253,2023-03,23,19,44.36,8420.65,central,1,0,3,1,1,train
P01548,2023-12,75,17,637.58,128597.32,coastal,1,0,1,1,1,test
P01553,2023-09,54,67,22.57,5000.0,central,1,1,0,0,0,val
P00900,2023-04,59,23,116.18,26050.6,coastal,1,0,1,0,0,train
P00373,2023-05,45,28,81.09,18136.81,central,0,0,0,0,0,train
P00259,2023-12,29,13,68.45,15459.34,central,0,0,2,1,1,test
P00661,2023-06,30,48,67.94,17533.89,coastal,1,0,2,0,0,train
P00168,2023-03,29,48,92.15,26900.93,central,1,0,0,0,0,train
P00811,2023-01,21,55,64.25,16454.42,coastal,0,0,0,1,1,train
P00856,2023-10,75,43,147.19,25422.73,south,1,1,2,1,1,val
P00854,2023-06,34,36,115.12,36854.23,north,1,0,1,1,0,train
P00681,2023-12,67,53,531.64,62913.89,north,0,1,2,0,0,test
P01208,2023-11,67,46,76.74,16496.37,central,1,0,0,1,1,test
P00498,2023-01,43,23,86.73,18852.28,central,0,0,0,0,0,train
P01793,2023-01,41,60,15.11,5000.0,north,1,0,2,0,0,train
P01420,2023-11,50,36,38.01,10164.64,south,1,0,1,0,0,test
P01417,2023-11,61,26,208.91,46517.44,coastal,1,0,1,0,0,test
P00366,2023-06,53,33,132.73,37672.82,central,1,1,2,1,1,train
P01684,2023-09,72,53,26.37,5000.0,central,0,1,2,0,0,val
P00556,2023-11,52,62,65.41,14832.82,north,0,1,1,0,0,test
P01122,2023-03,23,9,116.67,27545.93,coastal,0,0,2,0,0,train
P01341,2023-11,54,51,38.36,10570.31,coastal,1,1,2,0,0,test
P01819,2023-08,27,58,42.87,9347.46,central,1,0,0,0,0,train
P01167,2023-04,19,61,76.07,14386.07,south,1,0,1,1,0,train
P01624,2023-07,19,20,22.01,5000.0,south,0,0,0,1,1,train
P01520,2023-09,49,61,170.14,40240.86,coastal,1,0,0,1,0,val
P00725,2023-07,71,64,269.96,47707.48,central,0,1,2,1,1,train
P01215,2023-09,23,28,229.82,36699.72,south,0,0,0,1,0,val
P01709,2023-07,34,28,68.09,19123.88,coastal,1,0,0,1,1,train
P00440,2023-05,45,33,457.71,88729.2,south,0,0,3,0,0,train
P01200,2023-09,60,32,87.61,11893.67,central,1,1,0,0,0,val
P01719,2023-09,46,39,136.03,28794.16,coastal,1,0,4,1,1,val
P00215,2023-07,68,18,141.82,34210.3,coastal,1,0,0,0,0,train
P00542,2023-09,21,42,55.87,12393.7,coastal,1,0,2,0,0,val
P00907,2023-06,45,53,101.14,24720.18,central,0,0,0,0,0,train
P00489,2023-06,70,39,33.7,10359.34,south,1,0,0,0,0,train
P01050,2023-09,26,62,124.34,28947.18,central,0,0,0,1,0,val
P00913,2023-07,43,17,27.31,5498.73,south,0,0,2,0,0,train
P01229,2023-05,28,21,382.16,81279.92,coastal,0,0,2,1,0,train
P01714,2023-09,67,64,43.58,12659.3,coastal,0,0,0,1,1,val
P01853,2023-07,48,32,61.66,17438.13,north,0,0,0,1,0,train
P01291,2023-01,33,59,107.03,29505.25,south,1,0,1,1,1,train
P00001,2023-05,24,32,77.78,16718.1,coastal,0,0,2,1,1,train
P01683,2023-10,20,65,268.58,54187.36,coastal,0,0,1,1,1,val
P01771,2023-06,40,49,90.06,21371.21,coastal,0,0,1,1,1,train
P00156,2023-06,63,12,76.58,12920.02,coastal,1,0,0,0,0,train
P00341,2023-10,61,49,197.33,44289.43,coastal,1,0,0,1,1,val
P00998,2023-05,42,45,37.54,9345.93,central,1,1,1,0,0,train
P01875,2023-12,45,40,42.39,10957.82,coastal,1,0,0,0,0,test
P01340,2023-09,45,66,69.85,11136.89,coastal,0,0,1,0,0,val
P01344,2023-05,57,26,105.14,23855.51,coastal,1,0,0,0,0,train
P01287,2023-11,79,14,455.37,94124.14,south,0,0,1,0,0,test
P01042,2023-12,76,56,90.67,28958.16,north,0,0,2,0,0,test
P01638,2023-03,60,43,164.23,37616.79,coastal,0,0,0,0,0,train
P01698,2023-04,28,38,594.45,161514.23,coastal,1,0,3,1,1,train
P01915,2023-04,40,13,97.17,21648.58,central,1,0,2,0,0,train
P01067,2023-03,80,41,34.93,10164.62,central,1,0,1,0,0,train
P00089,2023-09,70,17,41.24,7138.8,central,1,1,0,0,0,val
P00846,2023-10,18,35,53.32,14269.15,central,1,1,0,1,0,val
P01499,2023-08,49,49,103.26,24110.16,north,0,0,1,0,0,train
P01020,2023-06,25,32,99.4,14993.13,central,0,1,0,1,0,train
P01212,2023-09,71,30,106.87,23257.81,central,1,0,2,1,1,val
P01066,2023-02,44,19,165.32,31150.14,south,0,1,2,0,0,train
P00612,2023-02,49,50,80.68,16526.39,north,1,0,2,0,0,train
P00509,2023-11,36,36,208.08,51789.74,coastal,0,1,1,1,0,test
P00028,2023-09,73,61,460.73,95518.98,central,0,0,1,0,0,val
P00333,2023-06,39,64,55.8,13819.47,central,1,0,0,0,0,train
P01896,2023-02,75,4,203.79,33899.84,coastal,1,0,1,1,0,train
P01400,2023-05,38,19,270.6,41045.38,central,0,1,2,0,0,train
P00308,2023-09,55,23,171.14,42971.24,central,1,0,2,0,0,val
P00573,2023-03,37,34,44.85,14374.45,central,1,0,0,0,0,train
P00622,2023-11,50,62,233.9,52297.47,central,1,0,0,0,0,test
P00806,2023-06,71,56,73.18,18047.41,central,1,0,3,0,0,train
P01188,2023-05,58,12,179.15,57465.18,central,1,0,1,0,0,train
P00652,2023-03,62,13,67.87,13802.97,coastal,1,0,1,1,1,train
P01981,2023-08,62,41,33.32,6780.16,central,0,1,1,0,0,train
P01422,2023-09,85,58,91.05,30541.31,coastal,1,0,1,0,0,val
P00880,2023-01,60,58,71.82,14945.36,central,1,0,0,0,0,train
P00562,2023-03,20,23,70.55,18070.38,central,1,0,0,0,0,train
P00785,2023-03,50,5,134.49,27722.28,coastal,1,0,3,1,1,train
P01623,2023-08,80,32,215.29,36552.77,coastal,0,0,1,1,1,train
P00898,2023-09,21,56,133.69,30600.82,coastal,1,1,1,1,0,val
P01255,2023-12,62,13,193.09,33937.11,south,0,1,0,0,1,test
P01623,2023-01,80,25,215.29,36552.77,coastal,0,0,1,0,0,train
P00373,2023-04,45,27,81.09,18136.81,central,0,0,0,1,1,train
P01687,2023-01,47,48,119.79,31608.57,coastal,1,1,1,0,0,train
P00431,2023-10,23,20,17.44,5000.0,south,0,0,2,0,0,val
P00644,2023-11,50,50,66.95,16592.41,coastal,1,0,1,0,0,test
P00663,2023-02,20,40,68.59,17385.72,north,0,0,0,0,0,train
P00470,2023-04,81,58,149.08,30327.92,coastal,0,0,1,0,0,train
P00728,2023-09,23,10,62.46,14249.95,south,1,0,0,1,1,val
P01913,2023-08,18,22,31.21,9697.73,central,1,0,0,1,1,train
P00618,2023-11,36,64,223.69,45598.04,central,1,1,1,1,1,test
P00724,2023-03,26,5,167.24,26322.59,central,1,1,0,1,1,train
P00672,2023-05,59,11,277.88,62476.3,central,0,1,2,1,1,train
P00891,2023-09,24,18,30.34,5000.0,coastal,1,1,1,0,0,val
P00141,2023-04,84,25,60.11,13416.82,central,1,0,1,0,0,train
P01975,2023-09,56,50,181.28,41130.65,central,0,0,1,0,0,val
P01154,2023-02,79,50,43.27,12420.48,north,1,0,0,0,0,train
P00969,2023-11,80,28,432.03,82374.06,central,1,0,1,0,0,test
P00049,2023-03,64,48,32.91,6303.6,south,0,0,0,0,0,train
P01249,2023-02,40,30,58.33,11694.84,central,1,0,1,0,0,train
P01340,2023-05,45,62,69.85,11136.89,coastal,0,0,1,1,0,train
P01360,2023-01,42,14,116.97,29812.66,coastal,0,0,0,0,0,train
P01908,2023-05,28,63,94.99,20388.65,coastal,1,1,1,1,1,train
P00812,2023-06,77,65,28.26,6803.93,central,1,0,0,1,1,train
P01768,2023-03,49,34,131.55,27642.49,central,0,0,0,0,0,train
P00477,2023-12,75,17,44.11,8372.41,central,0,0,2,0,0,test
P01784,2023-10,82,51,70.77,16881.2,central,0,0,0,1,1,val
P01259,2023-06,54,20,40.55,9125.95,coastal,0,0,3,0,0,train
P00605,2023-03,74,22,112.07,21140.38,coastal,0,0,1,0,0,train
P00057,2023-05,55,21,88.24,22258.09,south,0,0,0,0,0,train
P00629,2023-03,52,9,40.26,9248.28,coastal,0,0,1,1,1,train
P01983,2023-04,21,24,88.3,17261.35,coastal,1,0,1,0,0,train
P00844,2023-11,20,21,72.49,14492.25,south,0,0,0,1,1,test
P00066,2023-03,40,50,91.96,32242.29,south,1,0,1,0,0,train
P01767,2023-10,52,10,139.96,23779.23,central,0,1,0,0,0,val
P01260,2023-10,72,47,100.44,28135.79,central,1,0,2,1,1,val
P00016,2023-04,71,43,100.12,27549.24,coastal,0,0,0,0,0,train
P00264,2023-11,80,42,364.48,68947.7,south,1,1,0,1,1,test
P00339,2023-06,31,22,277.46,67325.86,south,1,1,3,1,1,train
P00192,2023-06,60,22,171.13,45598.76,central,1,0,0,0,0,train
P01194,2023-01,65,15,46.49,11050.26,coastal,0,0,1,0,0,train
P00793,2023-09,67,40,142.02,21719.47,coastal,1,0,2,0,0,val
P00944,2023-10,50,43,41.27,6652.44,coastal,0,1,0,0,0,val
P00237,2023-05,63,26,161.87,29710.09,coastal,0,0,0,1,1,train
P01376,2023-08,83,20,54.94,12430.65,coastal,1,0,1,1,1,train
P01426,2023-06,73,6,264.44,58055.35,north,1,0,1,0,0,train
P01474,2023-06,32,21,92.01,26138.73,central,1,0,0,0,0,train
P01485,2023-11,46,33,76.72,15911.79,north,0,1,1,0,0,test
P00163,2023-12,45,15,117.12,25385.14,north,1,0,2,0,0,test
P01350,2023-01,58,17,125.12,30420.44,coastal,0,0,2,0,0,train
P01535,2023-08,73,19,554.8,107791.92,south,1,0,0,0,0,train
P01288,2023-02,33,11,49.48,10338.58,north,1,1,1,0,0,train
P00836,2023-03,70,32,17.31,5000.0,coastal,1,0,2,0,0,train
P00608,2023-06,52,15,29.7,6716.55,coastal,1,0,0,0,0,train
P01841,2023-11,46,57,87.69,16804.36,north,0,0,1,1,1,test
P00594,2023-05,84,53,16.66,5000.0,central,1,0,2,0,0,train
P01230,2023-10,37,46,112.02,37716.93,central,1,0,0,0,0,val
P00045,2023-06,22,8,172.71,37764.29,coastal,0,0,1,1,1,train
P01602,2023-06,68,47,102.12,22784.99,central,0,0,2,0,0,train
P01755,2023-05,60,10,449.07,105396.79,south,0,0,1,0,0,train
P01169,2023-08,85,62,61.5,10594.86,central,1,0,2,0,0,train
P01892,2023-07,34,58,49.45,14233.79,south,1,0,0,1,1,train
P01133,2023-11,72,21,142.87,26333.93,south,1,0,0,0,0,test
P00229,2023-07,55,35,393.88,68272.64,south,0,0,0,1,0,train
P00512,2023-10,68,13,234.63,35590.81,coastal,0,0,1,0,0,val
P00314,2023-06,37,15,380.45,87115.32,coastal,0,0,0,0,0,train
P01103,2023-05,80,21,377.44,61961.39,north,0,1,1,0,1,train
P00395,2023-07,66,60,113.41,33620.32,north,0,0,1,0,0,train
P00621,2023-04,47,22,255.83,45897.5,coastal,0,0,1,1,1,train
P01124,2023-12,34,13,79.51,22060.82,coastal,1,0,1,1,1,test
P01840,2023-10,55,37,670.48,120175.38,coastal,1,1,2,1,1,val
P00872,2023-04,31,6,86.48,28767.98,central,1,0,1,1,0,train
P01505,2023-10,58,62,118.65,23567.05,coastal,1,0,0,1,0,val
P01729,2023-12,48,60,39.26,7344.13,central,0,0,0,0,0,test
P00671,2023-06,82,12,48.93,13879.39,coastal,1,0,2,0,0,train
P00481,2023-01,37,28,68.79,16594.42,central,1,0,2,1,1,train
P01207,2023-12,53,30,171.86,39577.99,north,1,0,0,0,0,test
P00711,2023-03,64,44,124.19,27714.71,north,0,0,0,0,0,train
P00333,2023-09,39,67,55.8,13819.47,central,1,0,0,0,0,val
P00998,2023-09,42,49,37.54,9345.93,central,1,1,1,0,0,val
P01519,2023-05,51,40,495.66,100446.22,central,0,0,0,0,0,train
P01569,2023-02,79,46,148.72,24652.9,central,0,0,1,1,0,train
P01998,2023-03,85,9,36.4,7226.9,coastal,1,0,1,0,0,train
P00131,2023-07,56,34,320.44,79718.73,south,1,0,1,0,0,train
P01748,2023-05,43,9,27.19,7005.5,coastal,0,0,0,1,1,train
P00759,2023-07,26,57,34.32,10071.18,south,0,0,0,1,1,train
P01101,2023-10,50,21,66.62,16467.68,north,1,0,0,0,0,val
P00377,2023-03,68,26,16.65,5000.0,central,1,0,1,0,0,train
P01855,2023-12,25,55,38.4,9484.4,north,1,0,2,0,0,test
P01255,2023-05,62,6,193.09,33937.11,south,0,1,0,1,1,train
P01500,2023-07,75,53,58.08,11552.42,central,0,0,2,0,0,train
P00781,2023-03,77,57,361.61,75768.8,coastal,1,1,2,1,1,train
P01154,2023-07,79,55,43.27,12420.48,north,1,0,0,0,0,train
P00129,2023-09,57,64,59.82,10649.29,central,0,1,0,0,0,val
P01361,2023-10,23,30,52.68,12977.69,north,1,0,3,1,0,val
P01308,2023-01,34,51,100.56,14584.98,central,1,1,0,0,0,train
P01677,2023-02,28,47,143.53,36521.8,central,1,0,2,0,0,train
P00473,2023-04,47,51,51.26,10134.77,coastal,0,1,0,0,0,train
P00265,2023-10,85,18,103.03,25231.18,central,1,0,2,0,0,val
P00107,2023-10,71,63,50.34,13337.11,coastal,1,0,0,1,0,val
P00691,2023-05,85,61,67.13,17760.1,north,1,0,0,0,0,train
P00515,2023-08,83,28,17.86,5000.0,south,0,0,1,0,0,train
P00206,2023-12,36,12,52.09,12678.2,coastal,1,0,3,1,0,test
P00466,2023-08,83,20,100.42,24227.1,central,0,1,1,0,0,train
P00373,2023-03,45,26,81.09,18136.81,central,0,0,0,0,0,train
P00532,2023-02,29,27,57.28,13005.17,coastal,1,1,1,1,1,train
P01971,2023-12,74,52,56.62,10343.03,central,0,0,1,0,0,test
P01454,2023-01,34,49,147.81,34052.6,north,0,0,1,0,0,train
P00527,2023-09,80,21,399.46,69450.6,central,1,0,0,1,1,val
P00055,2023-12,51,21,130.82,25459.07,coastal,0,1,0,1,0,test
P01143,2023-10,81,50,78.39,18214.02,north,1,0,4,0,0,val
P01549,2023-10,51,27,85.59,25810.9,coastal,0,0,1,0,0,val
P00300,2023-12,19,48,180.36,38880.37,central,1,0,0,0,0,test
P01871,2023-06,20,31,32.44,5000.0,central,1,0,1,1,1,train
P01522,2023-09,66,11,32.33,5837.84,central,1,0,1,0,0,val
P00890,2023-06,36,64,52.63,13831.01,central,1,0,0,1,0,train
P00358,2023-11,78,52,188.34,45015.35,central,1,0,2,0,0,test
P01225,2023-12,46,31,70.75,19930.92,south,1,0,1,1,1,test
P01281,2023-05,68,10,241.6,39229.35,central,1,0,1,1,1,train
P00832,2023-06,34,14,142.65,31094.62,south,0,0,1,0,0,train
P01569,2023-03,79,47,148.72,24652.9,central,0,0,1,0,0,train
P00770,2023-07,43,45,108.47,20869.66,north,0,0,0,1,0,train
P01888,2023-10,46,47,86.63,19972.1,south,0,0,0,1,1,val
P00337,2023-08,83,10,52.36,12254.23,coastal,1,0,1,0,0,train
P01922,2023-09,54,67,63.24,12494.41,coastal,1,1,0,0,0,val
P00327,2023-03,34,45,383.31,97978.1,central,1,0,0,0,0,train
P01881,2023-06,44,21,62.17,13486.11,coastal,1,0,2,0,0,train
P01358,2023-09,27,43,670.42,128568.48,central,1,1,0,0,0,val
P01256,2023-08,23,21,34.42,7105.16,central,1,1,1,0,0,train
P00966,2023-02,58,12,19.78,5000.0,coastal,1,0,0,0,0,train
P00196,2023-05,23,41,40.39,9338.94,coastal,1,1,0,0,0,train
P00257,2023-05,64,40,19.16,5000.0,north,1,0,0,0,0,train
P01782,2023-05,41,25,82.96,21805.05,coastal,0,0,1,1,1,train
P00468,2023-02,58,35,96.14,19833.26,coastal,1,0,0,0,0,train
P01034,2023-01,39,31,216.35,43653.06,central,1,0,0,0,0,train
P00527,2023-12,80,24,399.46,69450.6,central,1,0,0,0,0,test
P00912,2023-03,30,47,16.65,5113.28,coastal,1,0,0,0,0,train
P01616,2023-12,29,21,84.04,24079.53,central,1,0,1,0,0,test
P00801,2023-03,18,61,104.75,22218.78,central,1,0,1,0,0,train
P00658,2023-12,61,12,40.47,10070.74,north,1,1,0,1,1,test
P01644,2023-08,58,38,38.87,9478.2,south,1,0,1,0,0,train
P00895,2023-12,68,45,61.07,10476.32,coastal,0,0,1,1,1,test
P01568,2023-04,59,46,110.66,24776.4,coastal,1,0,0,0,0,train
P00754,2023-06,81,51,126.63,37533.06,north,0,0,0,0,0,train
P00994,2023-09,47,55,131.63,30737.63,coastal,1,1,1,1,0,val
P00628,2023-05,42,56,102.88,17306.18,coastal,0,0,1,1,1,train
P00601,2023-01,59,17,246.14,71652.16,south,1,0,0,0,0,train
P01512,2023-11,33,57,221.58,45679.36,central,1,0,1,1,1,test
P01143,2023-12,81,52,78.39,18214.02,north,1,0,4,0,0,test
P01897,2023-09,57,29,63.85,9939.87,south,1,1,0,0,0,val
P01353,2023-10,51,10,56.33,11770.3,coastal,0,0,1,1,0,val
P00014,2023-02,69,13,274.99,71514.72,south,0,0,0,1,1,train
P01745,2023-09,32,25,34.42,10749.3,central,1,0,1,0,0,val
P00699,2023-05,21,11,230.23,49157.62,south,1,1,0,1,1,train
P00299,2023-02,37,48,75.37,16225.73,north,1,0,0,0,0,train
P00518,2023-06,22,49,93.24,16831.35,south,1,0,0,0,0,train
P00489,2023-01,70,34,33.7,10359.34,south,1,0,0,1,1,train
P01393,2023-08,84,43,25.4,5449.46,central,1,0,0,0,0,train
P00968,2023-11,39,15,103.57,23787.31,north,1,0,2,0,0,test
P00510,2023-07,34,15,616.99,103128.76,north,1,0,2,1,1,train
P01771,2023-07,40,50,90.06,21371.21,coastal,0,0,1,0,0,train
P00679,2023-08,53,33,802.37,162010.25,south,1,0,0,0,0,train
P01982,2023-01,60,2,131.07,24375.4,coastal,1,1,0,0,0,train
P00847,2023-11,28,34,63.96,14187.46,central,0,1,1,1,0,test
P00339,2023-11,31,27,277.46,67325.86,south,1,1,3,1,1,test
P01322,2023-02,36,36,85.19,20761.65,coastal,0,0,2,1,1,train
P00252,2023-02,51,54,206.02,43564.08,coastal,0,0,1,1,0,train
P01783,2023-03,19,6,164.05,31915.39,central,0,0,0,1,1,train
P01623,2023-06,80,30,215.29,36552.77,coastal,0,0,1,0,0,train
P01192,2023-10,36,58,147.92,30803.33,central,0,0,1,1,1,val
P00961,2023-05,28,62,53.82,18026.99,central,1,0,0,0,0,train
P00215,2023-02,68,13,141.82,34210.3,coastal,1,0,0,1,1,train
P01804,2023-11,35,24,39.47,8109.15,central,1,0,0,0,0,test
P01047,2023-09,34,34,147.42,47392.8,central,1,0,0,1,1,val
P00470,2023-03,81,57,149.08,30327.92,coastal,0,0,1,0,0,train
P01957,2023-10,53,45,97.35,27079.58,coastal,0,0,0,0,0,val
P01361,2023-06,23,26,52.68,12977.69,north,1,0,3,0,0,train
P00604,2023-10,27,35,104.1,21648.09,north,1,1,1,0,0,val
P01731,2023-06,70,58,80.31,16597.39,coastal,1,1,0,1,1,train
P01496,2023-06,47,18,178.29,52207.06,central,1,0,2,1,1,train
P01012,2023-09,72,46,42.24,7989.25,coastal,1,0,3,0,0,val
P01852,2023-02,35,10,78.94,16482.76,central,0,0,0,0,0,train
P00657,2023-10,70,20,235.99,43787.41,coastal,1,1,1,1,1,val
P01626,2023-06,85,51,212.46,41693.83,central,0,1,0,0,0,train
P01545,2023-09,33,47,46.47,10511.92,central,1,0,0,0,0,val
P01155,2023-01,38,22,183.8,35836.98,central,0,0,1,0,0,train
P00642,2023-05,80,32,340.56,74439.48,coastal,1,1,0,1,0,train
P00739,2023-10,68,15,33.29,5679.26,central,0,1,1,0,0,val
P01210,2023-02,83,53,75.66,15152.85,coastal,1,1,1,1,1,train
P01241,2023-12,52,61,38.06,8287.65,coastal,0,0,2,0,0,test
P01534,2023-09,30,62,103.74,21194.78,coastal,1,0,1,0,0,val
P01942,2023-04,35,4,42.91,11277.41,coastal,1,0,2,0,0,train
P00236,2023-01,66,29,20.54,5000.0,coastal,1,0,0,0,0,train
P00487,2023-03,40,13,96.15,16577.36,south,0,1,1,0,0,train
P00966,2023-08,58,18,19.78,5000.0,coastal,1,0,0,1,0,train
P01516,2023-02,81,51,116.19,28937.51,north,1,0,0,0,1,train
P00233,2023-08,19,30,54.24,8842.35,coastal,1,0,1,1,0,train
P00033,2023-05,24,57,95.71,21288.28,central,1,0,1,0,0,train
P01019,2023-01,20,54,219.36,47557.0,central,1,0,0,1,1,train
P01995,2023-09,69,54,34.29,6607.51,central,0,1,1,0,0,val
P01595,2023-11,65,61,160.62,32004.38,coastal,1,1,0,0,0,test
P01133,2023-09,72,19,142.87,26333.93,south,1,0,0,1,1,val
P00111,2023-07,36,15,105.49,25631.31,coastal,1,0,2,0,0,train
P00575,2023-10,18,22,106.71,22817.0,coastal,1,0,1,1,1,val
P00838,2023-09,31,42,33.27,7962.04,central,1,0,1,0,0,val
P01297,2023-06,35,53,144.94,30333.08,north,1,1,0,1,1,train
P00492,2023-03,77,30,27.38,6111.06,north,1,0,1,0,0,train
P01183,2023-09,64,45,40.34,8334.89,north,0,1,1,1,0,val
P01787,2023-05,31,27,98.8,22018.42,central,1,0,0,1,0,train
P00795,2023-03,47,44,84.65,13800.52,south,0,0,2,1,1,train
P00138,2023-07,20,12,36.26,7924.52,central,1,0,2,0,0,train
P00945,2023-06,26,18,187.6,49493.14,north,1,0,1,1,1,train
P00438,2023-05,81,45,100.38,21187.43,central,1,0,1,0,0,train
P00836,2023-04,70,33,17.31,5000.0,coastal,1,0,2,0,0,train
P01281,2023-08,68,13,241.6,39229.35,central,1,0,1,0,0,train
P00037,2023-04,76,48,106.63,17078.06,central,0,1,0,0,0,train
